"GUID","Catalogusnummer","Beschrijving","notities","spatials","categorieen","Datering_vroegst","Datering_laatst","licentie","Auteursrechthouder","Vervaardiger","cxtwd_uitgdruk","Afmeting","Afmeting_2"
"1E104EDB69FD592BAC82517FAC5B1153","167169","Gezicht op de spoorlijn tussen Hilversum en Hollandsche Rading, met de halfronde betonnen bovenleidingsportalen (""driescharnierenboog-constructie"").","  ","","https://commons.wikimedia.org/wiki/Category:095_Hilversum-Blauwkapel|https://commons.wikimedia.org/wiki/Category:Railway_lines_in_the_Netherlands_by_Geocode","29-06-1959","29-06-1959","CC0 1.0",,"Nederlandse Spoorwegen, fotograaf",,"breedte 18 cm","hoogte 18 cm"
"1D88911E6E145159BBA90B0DF0E520C4","169866","Afbeelding van het overzetten van een open autolaadkist van een vrachtauto van Van Gend & Loos naar platte goederenwagens van de N.S. te Peize (voormalige tramlijn Groningen-Drachten).","NS fotonummer 15739.  ","","https://commons.wikimedia.org/wiki/Category:456_Groningen-Drachten|https://commons.wikimedia.org/wiki/Category:Railway_lines_in_the_Netherlands_by_Geocode|https://commons.wikimedia.org/wiki/Category:Skips_(container)|https://commons.wikimedia.org/wiki/Category:Trucks_in_the_Netherlands","28-09-1960","28-09-1960","CC BY 4.0","Nederlandse Spoorwegen","Hessels, L. (Nederlandse Spoorwegen), fotograaf",,"breedte 18 cm","hoogte 13 cm"
"79026E753EC45D2485A05A75E8C356A6","152211","Afbeelding van het interieur van een restauratierijtuig met twee treinreizigers (rechts de heer Van Bommel) en een kelner.","  ","","","01-01-1949","31-12-1949","CC0 1.0",,"Nederlandse Spoorwegen, fotograaf",,"breedte 18 cm","hoogte 13 cm"
"AA412E256F745375B0BDCFA66B8D1734","159709","Interieur van de Centrale Verkeersleidingspost (CVL-post) van de N.S. te Nijmegen: de treindienstleider bij het bedieningstableau.  N.B. Op het baanvak Nijmegen-Blerick werd in 1960/1961 bij wijze van proef de Centrale Verkeersleiding geïntroduceerd.","Zie ook Nieuw Spoor, februari 1961, blz. 8-9.  ","","https://commons.wikimedia.org/wiki/Category:514_Nijmegen|https://commons.wikimedia.org/wiki/Category:Rail_transport_staff_from_the_Netherlands|https://commons.wikimedia.org/wiki/Category:Signal_boxes_in_the_Netherlands|https://commons.wikimedia.org/wiki/Category:Station_Nijmegen","11-01-1961","11-01-1961","CC0 1.0",,"Nederlandse Spoorwegen, fotograaf",,"breedte 18 cm","hoogte 13 cm"
"DF5537E345FA5C22A6F3F224A4E7E647","166411","Afbeelding van monteurs van de N.S. tijdens herstelwerkzaamheden aan de bovenleiding te Den Haag.","  ","","","01-01-1946","31-12-1946","Publiek Domein 1.0",,"Nederlandse Spoorwegen, fotograaf",,"breedte 24 cm","hoogte 18 cm"
"0547B62B50355DE8A93E2FBEFF293E98","154711","Afbeelding van het seinhuis (Post II) aan de westzijde van het emplacement van het N.S.-station Doetinchem te Doetinchem.","  ","","https://commons.wikimedia.org/wiki/Category:212_Winterswijk-Zevenaar|https://commons.wikimedia.org/wiki/Category:Railway_lines_in_the_Netherlands_by_Geocode|https://commons.wikimedia.org/wiki/Category:Signal_boxes_in_the_Netherlands","01-02-1966","28-02-1966","CC0 1.0",,"Nederlandse Spoorwegen, fotograaf",,"breedte 18 cm","hoogte 13 cm"
"81DF305C79695B01973CAAB9895EAC3B","166317","Interieur van de werkplaats van de afdeling Brugonderhoud bij het N.S.-station Amsterdam C.S. te Amsterdam.","Zie ook ""Nieuwe personeelsverblijven op Asd CS"", in: Nieuw Spoor, juli/aug. 1953, blz. 14.  ","","https://commons.wikimedia.org/wiki/Category:586_Amsterdam_CS|https://commons.wikimedia.org/wiki/Category:Amsterdam_Central_station|https://commons.wikimedia.org/wiki/Category:Forges_in_the_Netherlands","11-05-1953","11-05-1953","CC0 1.0","Nederlandse Spoorwegen","Schaik, W.P.F.M. van (Nederlandse Spoorwegen), fotograaf",,"breedte 16 cm","hoogte 24 cm"
"E0395C5FFAAD5A9CB0A326D6340597F0","151608","Afbeelding van de Engelse locomotief nr. E27002 (serie 1500) bij de hoofdwerkplaats van de N.S. te Tilburg.","  ","","https://commons.wikimedia.org/wiki/Category:902_Tilburg_Hoofdwerkplaats|https://commons.wikimedia.org/wiki/Category:Railway_workshops_in_the_Netherlands","15-10-1969","15-10-1969","CC0 1.0",,"Nederlandse Spoorwegen, fotograaf",,"breedte 18 cm","hoogte 13 cm"
"7FFAD4FBDB3C588A985A854FB62DBD21","169448","Afbeelding van een AHOB bij de spoorwegovergang in de Hogeweg te Hoevelaken.","NS fotonummer 16706  ","","https://commons.wikimedia.org/wiki/Category:020_Amersfoort_Aansluiting-Barneveld_Noord|https://commons.wikimedia.org/wiki/Category:Railway_lines_in_the_Netherlands_by_Geocode","23-01-1962","23-01-1962","CC0 1.0",,"Nederlandse Spoorwegen, fotograaf",,"breedte 18 cm","hoogte 13 cm"
"53585E92F4875C54A479893DC9A21362","167405","Afbeelding van een krik op het emplacement van het goederenstation Rietlanden bij Amsterdam.","  ","","https://commons.wikimedia.org/wiki/Category:483_Amsterdam_Rietlanden|https://commons.wikimedia.org/wiki/Category:Train_stations_in_the_Netherlands","17-02-1954","17-02-1954","CC0 1.0","Nederlandse Spoorwegen","Schaik, W.P.F.M. van (Nederlandse Spoorwegen), fotograaf",,"breedte 18 cm","hoogte 24 cm"
"CDF70531E07F501E80D4995A4E74F2F6","153439","Afbeelding van werkzaamheden aan de stoomlocomotief nr. 3737 (serie 3701-3815) van de N.S. tijdens haar laatste rit.","  ","","","07-01-1958","07-01-1958","CC0 1.0",,"Nederlandse Spoorwegen, fotograaf",,"breedte 13 cm","hoogte 13 cm"
"0B6ABF1C396C5332A36484DDD16E4E58","171697","Afbeelding van een hostess van de N.S. met walkie talkie op het perron van het N.S.-station Amsterdam Amstel te Amsterdam.","NS fotonummer 23467  ","","https://commons.wikimedia.org/wiki/Category:096_Amsterdam_Muiderpoort-Amsterdam_Duivendrecht|https://commons.wikimedia.org/wiki/Category:Rail_transport_staff_from_the_Netherlands|https://commons.wikimedia.org/wiki/Category:Railway_lines_in_the_Netherlands_by_Geocode","01-07-1970","31-07-1970","CC0 1.0",,"Nederlandse Spoorwegen, fotograaf",,"breedte 18 cm","hoogte 18 cm"
"444061A784185819A6E141F8ED8686F2","170906","Afbeelding van een (Franse?) stoomlocomotief met koelwagens van de Société Française de Transports et d'Entrepôts Frigorifiques (STEF) op een spoorbrug, vermoedelijk in Frankrijk.","Reproductiefoto. NS fotonummer 11184.  ","","https://commons.wikimedia.org/wiki/Category:Refrigerated_transport","01-01-1945","31-12-1955","Publiek Domein 1.0",,"Nederlandse Spoorwegen, fotograaf",,"breedte 18 cm","hoogte 13 cm"
"9B4DE86E3D3357B6AAA9E90FAA070935","164390","Afbeelding van het transport van een een brugdeel, bestemd voor de spoorbrug over het Hollands Diep bij Moerdijk, van Dordrecht naar Moerdijk, na het passeren van de spoorbrug over de Beneden Merwede bij Baanhoek waarvan een brugdeel gelicht is. Links op de achtergrond ligt Sliedrecht.","Afbeelding behoort tot de Collectie De Pater.  ","","https://commons.wikimedia.org/wiki/Category:Bridges_in_the_Netherlands","18-06-1955","18-06-1955","CC0 1.0","Nederlandse Spoorwegen","Schaik, W.P.F.M. van (Nederlandse Spoorwegen), fotograaf",,"breedte 17 cm","hoogte 12 cm"
"9A688CE7D72E5907B2A61E947ED2A768","164937","Gezicht in de spoorbrug over het Hollandsch Diep bij Moerdijk.","De afbeelding behoort tot de collectie De Pater. Spoorbrug over het Hollandsch Diep (Moerdijk) recto, l.o. ","","https://commons.wikimedia.org/wiki/Category:119_Lage_Zwaluwe-Dordrecht|https://commons.wikimedia.org/wiki/Category:Bridges_in_the_Netherlands|https://commons.wikimedia.org/wiki/Category:Railway_lines_in_the_Netherlands_by_Geocode","01-01-1895","31-12-1905","Publiek Domein 1.0",,,,"breedte 13 cm","hoogte 9 cm"
"B03AB9FC81F15764806CEED111C4F917","163861","Afbeelding van de tentoonstelling van de N.S. in een kerk te Maastricht naar aanleiding van de electrificatie van de belangrijkste spoorlijnen in Limburg: panelen met foto's over de diverse types bovenleidingsmasten.","Afbeelding behoort tot de Collectie De Pater.  ","","","07-05-1949","07-05-1949","CC BY 4.0","Nederlandse Spoorwegen","Gerdessen, D.C. (Nederlandse Spoorwegen), fotograaf",,"breedte 23 cm","hoogte 17 cm"
"9C19F38CBEEC58F8E0534701000AFC28","172030","Afbeelding van de bouw van goederenwagens bij Werkspoor te Zuilen.","De afbeelding behoort tot de collectie De Pater. Werkspoor fotonummer 1557.  ","","https://commons.wikimedia.org/wiki/Category:Metalwork_in_the_Netherlands","01-01-1930","31-12-1935","Publiek Domein 1.0",,"Werkspoor N.V., fotograaf",,"breedte 23 cm","hoogte 17 cm"
"B0D9BA5399EC5A4DBD0F0744D3D9EBB0","157465","Gezicht op de ravage na de treinramp te Harmelen. Links de restanten van de over de kop geslagen electrische locomotief nr. 1131 (serie 1100) en rechts een deel van het A-rijtuig van het electrische treinstel nr. 700 (mat. 1946) van de N.S.","  ","","https://commons.wikimedia.org/wiki/Category:532_Harmelen_Aansluiting|https://commons.wikimedia.org/wiki/Category:Rail_transport_accidents_in_the_Netherlands|https://commons.wikimedia.org/wiki/Category:Train_stations_in_the_Netherlands","08-01-1962","08-01-1962","CC BY 4.0","Het Utrechts Archief","Hofland, L.H., fotograaf",,"breedte 24 cm","hoogte 18 cm"
"1C6BB56E5CB75A8A983CDE81C697AA3B","150504","Gezicht op de perronzijde van het N.S.-station Leiden Lammenschans te Leiden.","In 2002 vervaardigde afdruk van origineel negatief.  ","","https://commons.wikimedia.org/wiki/Category:103_Alphen_aan_den_Rijn-Leiden|https://commons.wikimedia.org/wiki/Category:Railway_lines_in_the_Netherlands_by_Geocode|https://commons.wikimedia.org/wiki/Category:Train_stations_in_the_Netherlands","01-06-1974","30-06-1974","CC0 1.0",,"Nederlandse Spoorwegen, fotograaf",,"hoogte 19 cm","breedte 24 cm"
"7FF4CBD2A77E5EFABB0D0388AF703F8F","163525","Gezicht op de werkzaamheden ten behoeve van het herstel van de tijdens de oorlog vernielde spoorbrug over de Maas te Ravenstein.","Afbeelding behoort tot de Collectie De Pater.  ","","https://commons.wikimedia.org/wiki/Category:047_'s-Hertogenbosch-Nijmegen|https://commons.wikimedia.org/wiki/Category:Bridges_in_the_Netherlands|https://commons.wikimedia.org/wiki/Category:Railway_lines_in_the_Netherlands_by_Geocode","01-12-1946","01-12-1946","Publiek Domein 1.0",,"Nederlandse Spoorwegen, fotograaf",,"hoogte 23 cm","breedte 17 cm"
"1B0C21896F54572C97B7D9EA6DBE8F02","154326","Afbeelding van een computer Siemens 4004 in het Hoofdgebouw I (HGB I, Moreelsepark) van de N.S. te Utrecht.","  ","http://www.wikidata.org/entity/Q2130788","https://commons.wikimedia.org/wiki/Category:Automation","01-03-1968","31-03-1968","CC0 1.0",,"Nederlandse Spoorwegen, fotograaf",,"breedte 18 cm","hoogte 13 cm"
"A8DFD3A76EE35CE3A1FEC6E666CCF20B","165711","Portret van mr. dr. H. van Manen, directeur van de belangenmaatschap Nederlandse Spoorwegen te Utrecht van 1920 tot 1938.","  ","","","01-01-1920","31-12-1940","Publiek Domein 1.0",,"Nederlandse Spoorwegen, fotograaf",,"breedte 13 cm","hoogte 18 cm"
"ED1760AC4F03509F95ACFA10D35297FF","167679","Afbeelding van het monteren van een hellingplaat op een dwarsligger in het Houtbereidingsbedrijf van de N.S. (HBI) te Dordrecht.","  ","","https://commons.wikimedia.org/wiki/Category:907_Dordrecht_Houtverwerkingsbedrijf|https://commons.wikimedia.org/wiki/Category:Railway_workshops_in_the_Netherlands|https://commons.wikimedia.org/wiki/Category:Wood-processing_industry_in_the_Netherlands","24-04-1967","24-04-1967","CC0 1.0",,"Nederlandse Spoorwegen, fotograaf",,"breedte 18 cm","hoogte 18 cm"
"6432C3975F505498873D560B8D5DF570","165647","Afbeelding van een lokettiste van de N.S. in het plaatskaartenkantoor van het N.S.-station Den Haag H.S. te Den Haag, bij de plaatskaartendrukmachine van het type Regina.","  ","","https://commons.wikimedia.org/wiki/Category:536_Den_Haag_HS|https://commons.wikimedia.org/wiki/Category:Station_Den_Haag_Hollands_Spoor|https://commons.wikimedia.org/wiki/Category:Train_stations_in_the_Netherlands","01-01-1930","31-12-1940","Publiek Domein 1.0",,"Nederlandse Spoorwegen, fotograaf",,"breedte 18 cm","hoogte 13 cm"
"A120248FF8FB513EBF85A24137DCD7C1","150442","Gezicht op een wachtruimte van het N.S.-station Hoekvan Holland Haven te Hoek van Holland.","  ","","https://commons.wikimedia.org/wiki/Category:115_Schiedam-Rotterdam_West-Hoek_van_Holland_Strand|https://commons.wikimedia.org/wiki/Category:Railway_lines_in_the_Netherlands_by_Geocode|https://commons.wikimedia.org/wiki/Category:Train_stations_in_the_Netherlands","01-10-1969","31-10-1969","CC0 1.0",,"Nederlandse Spoorwegen, fotograaf",,"breedte 18 cm","hoogte 13 cm"
"C6B78F0CD8015CD299B034B55D308373","165223","Gezicht op het H.S.M.-station Kesteren te Kesteren.","De afbeelding behoort tot de collectie De Pater. Kesteren / Station recto, m.b. ","","https://commons.wikimedia.org/wiki/Category:042_Vork-Kesteren|https://commons.wikimedia.org/wiki/Category:043_Kesteren-Geldermalsen|https://commons.wikimedia.org/wiki/Category:Railway_lines_in_the_Netherlands_by_Geocode|https://commons.wikimedia.org/wiki/Category:Train_stations_in_the_Netherlands","01-01-1902","31-12-1907","Publiek Domein 1.0",,,,"breedte 13 cm","hoogte 9 cm"
"14E211CC31685A66A1BE69CA10465589","166798","Afbeelding van een vitrine met een affiche voor de Zonexpres naar de Rivièra in het N.S.-station Nijmegen te Nijmegen.","  ","","https://commons.wikimedia.org/wiki/Category:514_Nijmegen|https://commons.wikimedia.org/wiki/Category:Station_Nijmegen","22-04-1954","22-04-1954","CC BY 4.0","Nederlandse Spoorwegen","Gerdessen, D.C. (Nederlandse Spoorwegen), fotograaf",,"breedte 24 cm","hoogte 18 cm"
"CAE6D2EA11C8522CBCF25E64D800C88A","160612","Afbeelding van een ballastploeg op de spoorlijn Amsterdam-Arnhem, vermoedelijk nabij Veenendaal.","Afbeelding behoort tot de Collectie De Pater. Ca. 1980 gemaakte afdruk.  ","","https://commons.wikimedia.org/wiki/Category:108_De_Haar_Aansluiting-Ede-Wageningen|https://commons.wikimedia.org/wiki/Category:Railway_lines_in_the_Netherlands_by_Geocode","01-01-1945","31-12-1950","Publiek Domein 1.0",,"Nederlandse Spoorwegen, fotograaf",,"breedte 11 cm","hoogte 7 cm"
"F5169BB5352A5D01BDF062F414E2F1A1","166294","Afbeelding van de stoomlocomotief nr. 7009 (serie 7000) van de N.S. in de locomotiefloods te Uithoorn.","  ","","https://commons.wikimedia.org/wiki/Category:754_Uithoorn|https://commons.wikimedia.org/wiki/Category:Train_stations_in_the_Netherlands|https://commons.wikimedia.org/wiki/Category:Workshops_in_the_Netherlands","22-02-1950","22-02-1950","CC BY 4.0","Nederlandse Spoorwegen","Gerdessen, D.C. (Nederlandse Spoorwegen), fotograaf",,"breedte 24 cm","hoogte 16 cm"
"573C954C61F1591AAD6A62576245BBAB","171897","Afbeelding van N.S.-ambassadrice Irene Lutter die mevr. Van Boxtel (echtgenote van burgemeester W.C.A.M. van Boxtel bloemen aanbiedt tijdens de opening van het nieuwe N.S.-station Castricum te Castricum.","NS fotonummer 23098 Zie ook De Koppeling nr. 309, 28 november 1969, blz. 3: ""Nieuwe NS-winkel voor Castricum"".  ","","https://commons.wikimedia.org/wiki/Category:075_Alkmaar-Uitgeest|https://commons.wikimedia.org/wiki/Category:Opening_ceremonies_in_the_Netherlands|https://commons.wikimedia.org/wiki/Category:Railway_lines_in_the_Netherlands_by_Geocode|https://commons.wikimedia.org/wiki/Category:Train_stations_in_the_Netherlands","21-11-1969","21-11-1969","CC0 1.0",,"Nederlandse Spoorwegen, fotograaf",,"breedte 13 cm","hoogte 18 cm"
"556F431718995DF5AABF63945D751CC8","161820","Gezicht op het N.S.-station Leidschendam-Voorburg te Leidschendam.","Afbeelding behoort tot de Collectie De Pater. Voorburg. Station Electr. Spoor. ","","https://commons.wikimedia.org/wiki/Category:143_Nootdorp_Aansluiting-Den_Haag_Laan_van_NOI|https://commons.wikimedia.org/wiki/Category:Railway_lines_in_the_Netherlands_by_Geocode|https://commons.wikimedia.org/wiki/Category:Train_stations_in_the_Netherlands","01-01-1920","31-12-1930","Publiek Domein 1.0",,,,"breedte 13 cm","hoogte 8 cm"
"046CEB9D63DE5774A40FED086D638115","159441","Afbeelding van het beladen van een trein (Robeltrein) met spoorstaven op het terrein van de Spoorstaaflasinrichting (SLI) van de N.S. te Utrecht.","  ","","https://commons.wikimedia.org/wiki/Category:912_Utrecht_Spoorstaaflasinrichting|https://commons.wikimedia.org/wiki/Category:Railway_workshops_in_the_Netherlands","01-05-1967","31-05-1967","CC0 1.0",,"Nederlandse Spoorwegen, fotograaf",,"breedte 13 cm","hoogte 18 cm"
"925164C92A1C5847959864C92609B303","154929","Gezicht op een gedeelte van de spoorbrug over de Rijn te Oosterbeek.","  ","","","19-08-1965","19-08-1965","CC0 1.0",,"Nederlandse Spoorwegen, fotograaf",,"breedte 18 cm","hoogte 13 cm"
"FE448CEF52275FB4A841B862D905CEC4","167680","Afbeelding van het monteren van een hellingplaat met kraagschroeven op een dwarsligger in het Houtbereidingsbedrijf van de N.S. (HBI) te Dordrecht.","  ","","https://commons.wikimedia.org/wiki/Category:907_Dordrecht_Houtverwerkingsbedrijf|https://commons.wikimedia.org/wiki/Category:Railway_workshops_in_the_Netherlands|https://commons.wikimedia.org/wiki/Category:Wood-processing_industry_in_the_Netherlands","24-04-1967","24-04-1967","CC0 1.0",,"Nederlandse Spoorwegen, fotograaf",,"breedte 18 cm","hoogte 18 cm"
"5D67FA1189095216B95C29B6F6E9A5BF","150123","Afbeelding van een taxi voor het N.S.-station te Assen.","  ","","https://commons.wikimedia.org/wiki/Category:654_Assen|https://commons.wikimedia.org/wiki/Category:Train_stations_in_the_Netherlands","01-03-1977","31-03-1977","CC0 1.0",,"Nederlandse Spoorwegen, fotograaf",,"hoogte 13 cm","breedte 18 cm"
"233FC4BDDF74544795B3C364A5727AFC","170827","Gezicht op het perron van het N.S.-station Schiphol.","NS fotonummer 29037  ","","https://commons.wikimedia.org/wiki/Category:133_Amsterdam_Riekerpolder-Warmond_(Schiphollijn)|https://commons.wikimedia.org/wiki/Category:Railway_lines_in_the_Netherlands_by_Geocode|https://commons.wikimedia.org/wiki/Category:Train_stations_in_the_Netherlands","01-01-1981","31-12-1981","CC0 1.0",,"Nederlandse Spoorwegen, fotograaf",,"breedte 18 cm","hoogte 13 cm"
"2E9DC62017565CD3A1541EAF7C74D252","167612","Gezicht op een met Automatische Knipperlicht Installaties (AKI's) beveiligde spoorwegovergang bij Steenwijk.  N.B. Dit betreft de eerste spoorwegovergang in Nederland die met een dergelijke flikkerlichtinstallatie automatisch werd beveiligd. De proefneming ervan werd in dienst gesteld op 29 december 1936 (zie Spoor- en Tramwegen, 5 jan. 1937, blz. 11).","  ","","https://commons.wikimedia.org/wiki/Category:009_Meppel-Leeuwarden|https://commons.wikimedia.org/wiki/Category:Railway_lines_in_the_Netherlands_by_Geocode","01-12-1936","31-12-1937","Publiek Domein 1.0",,"Nederlandse Spoorwegen, fotograaf",,"breedte 24 cm","hoogte 18 cm"
"F67BE723AB445F998D951038814C47F3","169657","Afbeelding van de bagagewagen D 4251 van de N.S. te Amersfoort.","NS fotonummer 11680  ","","https://commons.wikimedia.org/wiki/Category:506_Amersfoort|https://commons.wikimedia.org/wiki/Category:900_Amersfoort_Hoofdwerkplaats|https://commons.wikimedia.org/wiki/Category:Amersfoort_Central_station|https://commons.wikimedia.org/wiki/Category:Railway_workshops_in_the_Netherlands","04-08-1956","04-08-1956","CC0 1.0","Nederlandse Spoorwegen","Schaik, W.P.F.M. van (Nederlandse Spoorwegen), fotograaf",,"breedte 18 cm","hoogte 13 cm"
"4A7DD32913AA503E872BB35AFBC57D7B","171316","Gezicht op het zesde perron van het N.S.-station Rotterdam C.S. te Rotterdam, met een centrale treinaanwijzer (CTA) en de intercity naar Leeuwarden (mat. 1954).","NS fotonummer 23534.  ","","https://commons.wikimedia.org/wiki/Category:555_Rotterdam_CS|https://commons.wikimedia.org/wiki/Category:Rotterdam_Central_station","01-06-1970","30-06-1970","CC0 1.0",,"Nederlandse Spoorwegen, fotograaf",,"breedte 18 cm","hoogte 13 cm"
"28E6A7E2945851DF8A59A4065E8A0298","150624","Gezicht op het busstation en stationsplein nabij het N.S.-station Rotterdam C.S. te Rotterdam.","  ","","https://commons.wikimedia.org/wiki/Category:555_Rotterdam_CS|https://commons.wikimedia.org/wiki/Category:Rotterdam_Central_station","01-06-1981","30-06-1981","CC0 1.0",,"Nederlandse Spoorwegen, fotograaf",,"breedte 18 cm","hoogte 13 cm"
